date,iso_code,new_cases_smoothed_per_million,new_deaths_smoothed_per_million,weekly_hosp_admissions_per_million
2021-09-09,DEU,127.861,0.773,39.835
2021-09-10,DEU,127.302,0.761,40.242
2021-09-11,DEU,125.695,0.771,40.278
2021-09-12,DEU,124.104,0.768,40.05
2021-09-13,DEU,122.792,0.769,39.763
2021-09-14,DEU,122.559,0.749,39.619
2021-09-15,DEU,119.593,0.727,38.383
2021-09-16,DEU,116.287,0.763,37.699
2021-09-17,DEU,112.65,0.725,36.356
2021-09-18,DEU,108.784,0.699,35.133
2021-09-19,DEU,106.191,0.663,34.293
2021-09-20,DEU,105.333,0.66,33.609
2021-09-21,DEU,102.817,0.658,32.602
2021-09-22,DEU,99.164,0.627,31.678
2021-09-23,DEU,96.128,0.588,30.791
2021-09-24,DEU,94.097,0.589,30.707
2021-09-25,DEU,93.292,0.593,30.263
2021-09-26,DEU,92.113,0.603,29.855
2021-09-27,DEU,91.89,0.607,29.843
2021-09-28,DEU,92.5,0.615,30.059
2021-09-29,DEU,94.882,0.631,31.21
2021-09-30,DEU,96.463,0.672,31.582
2021-10-01,DEU,97.169,0.696,30.874
2021-10-02,DEU,97.13,0.708,30.767
2021-10-03,DEU,96.787,0.723,30.755
2021-10-04,DEU,96.786,0.725,30.659
2021-10-05,DEU,96.618,0.723,30.119
2021-10-06,DEU,95.888,0.769,29.027
2021-10-07,DEU,95.432,0.79,29.063
2021-10-08,DEU,96.534,0.814,29.675
2021-10-09,DEU,97.951,0.824,30.563
2021-10-10,DEU,99.442,0.819,31.234
2021-10-11,DEU,99.424,0.838,31.57
2021-10-12,DEU,100.441,0.872,32.698
2021-10-13,DEU,101.164,0.889,33.513
2021-10-14,DEU,102.79,0.889,33.753
2021-10-15,DEU,104.838,0.906,34.941
2021-10-16,DEU,108.157,0.966,35.588
2021-10-17,DEU,110.674,0.984,36.116
2021-10-18,DEU,112.0,0.996,36.848
2021-10-19,DEU,115.218,1.092,39.511
2021-10-20,DEU,126.383,1.235,43.865
2021-10-21,DEU,136.522,1.335,47.451
2021-10-22,DEU,146.742,1.506,50.45
2021-10-23,DEU,156.202,1.63,53.772
2021-10-24,DEU,164.422,1.777,56.339
2021-10-25,DEU,167.452,1.801,57.155
2021-10-26,DEU,173.84,1.844,58.726
2021-10-27,DEU,186.224,1.871,60.01
2021-10-28,DEU,202.202,1.983,63.968
2021-10-29,DEU,214.279,2.049,66.595
2021-10-30,DEU,224.382,2.091,68.646
2021-10-31,DEU,230.882,2.096,69.606
2021-11-01,DEU,234.777,2.181,71.021
2021-11-02,DEU,234.115,2.173,70.073
2021-11-03,DEU,230.715,2.337,72.64
2021-11-04,DEU,245.868,2.515,75.639
2021-11-05,DEU,266.635,2.656,79.093
2021-11-06,DEU,285.782,2.791,82.224
2021-11-07,DEU,297.247,2.831,83.711
2021-11-08,DEU,304.798,2.865,84.779
2021-11-09,DEU,326.747,3.105,90.32
2021-11-10,DEU,365.807,3.283,94.219
2021-11-11,DEU,391.001,3.359,95.574
2021-11-12,DEU,413.75,3.538,98.465
2021-11-13,DEU,434.9,3.653,100.96
2021-11-14,DEU,452.384,3.831,103.083
2021-11-15,DEU,464.676,3.915,105.614
2021-11-16,DEU,482.317,3.998,108.792
2021-11-17,DEU,509.398,4.133,113.554
2021-11-18,DEU,530.545,4.291,116.889
2021-11-19,DEU,550.218,4.426,119.276
2021-11-20,DEU,578.421,4.62,122.502
2021-11-21,DEU,592.739,4.58,123.186
2021-11-22,DEU,602.578,4.644,124.709
2021-11-23,DEU,623.269,4.865,127.612
2021-11-24,DEU,643.049,5.005,129.171
2021-11-25,DEU,664.526,5.111,131.235
2021-11-26,DEU,682.76,5.099,132.278
2021-11-27,DEU,685.397,5.141,132.242
2021-11-28,DEU,689.847,5.334,133.346
2021-11-29,DEU,691.158,5.298,132.35
2021-11-30,DEU,687.189,5.213,130.839
2021-12-01,DEU,685.591,5.113,127.648
2021-12-02,DEU,682.662,5.082,127.684
2021-12-03,DEU,676.044,5.063,126.94
2021-12-04,DEU,673.373,4.957,126.581
2021-12-05,DEU,669.192,4.878,126.808
2021-12-06,DEU,664.949,4.906,127.516
2021-12-07,DEU,661.802,4.872,128.572
2021-12-08,DEU,654.48,4.777,129.459
2021-12-09,DEU,642.814,4.68,127.18
2021-12-10,DEU,625.118,4.543,125.393
2021-12-11,DEU,605.58,4.479,122.466
2021-12-12,DEU,592.112,4.423,121.099
2021-12-13,DEU,579.209,4.304,118.028
2021-12-14,DEU,560.489,4.126,113.566
2021-12-15,DEU,544.841,4.035,111.131
2021-12-16,DEU,519.522,3.917,107.545
2021-12-17,DEU,501.675,3.782,103.886
2021-12-18,DEU,484.776,3.643,100.792
2021-12-19,DEU,474.31,3.465,97.937
2021-12-20,DEU,468.65,3.415,96.798
2021-12-21,DEU,460.72,3.295,94.015
2021-12-22,DEU,440.238,3.119,89.229
2021-12-23,DEU,420.503,2.899,84.527
2021-12-24,DEU,399.466,2.731,80.665
2021-12-25,DEU,366.277,2.432,73.024
2021-12-26,DEU,335.27,2.257,67.986
2021-12-27,DEU,332.143,2.207,66.835
2021-12-28,DEU,327.887,2.111,65.503
2021-12-29,DEU,319.461,1.996,64.208
2021-12-30,DEU,320.724,1.907,63.884
2021-12-31,DEU,331.828,1.864,63.884
2022-01-01,DEU,343.944,1.833,64.556
2022-01-02,DEU,350.459,1.794,64.58
2022-01-03,DEU,357.608,1.763,64.676
2022-01-04,DEU,377.276,1.731,65.383
2022-01-05,DEU,413.521,1.672,64.796
2022-01-06,DEU,452.641,1.6,64.052
2022-01-07,DEU,478.037,1.475,61.401
2022-01-08,DEU,524.152,1.492,63.92
2022-01-09,DEU,563.249,1.518,65.395
2022-01-10,DEU,578.95,1.487,64.724
2022-01-11,DEU,609.396,1.39,63.296
2022-01-12,DEU,646.436,1.268,60.693
2022-01-13,DEU,687.45,1.201,60.07
2022-01-14,DEU,735.089,1.179,61.245
2022-01-15,DEU,777.794,1.155,62.037
2022-01-16,DEU,812.62,1.174,62.685
2022-01-17,DEU,832.951,1.186,63.344
2022-01-18,DEU,882.693,1.271,65.551
2022-01-19,DEU,952.383,1.285,68.67
2022-01-20,DEU,1041.07,1.304,72.388
2022-01-21,DEU,1144.785,1.361,75.939
2022-01-22,DEU,1253.297,1.412,80.281
2022-01-23,DEU,1320.008,1.445,82.008
2022-01-24,DEU,1365.1,1.487,84.671
2022-01-25,DEU,1461.976,1.518,88.785
2022-01-26,DEU,1576.259,1.614,92.863
2022-01-27,DEU,1670.004,1.708,94.854
2022-01-28,DEU,1763.466,1.765,97.349
2022-01-29,DEU,1838.46,1.835,99.233
2022-01-30,DEU,1887.385,1.902,101.464
2022-01-31,DEU,1909.534,1.911,101.847
2022-02-01,DEU,1943.543,2.0,103.347
2022-02-02,DEU,2007.605,2.115,106.813
2022-02-03,DEU,2084.054,2.276,111.803
2022-02-04,DEU,2149.194,2.39,117.465
2022-02-05,DEU,2186.798,2.486,121.147
2022-02-06,DEU,2201.279,2.534,122.526
2022-02-07,DEU,2214.989,2.577,123.654
2022-02-08,DEU,2247.625,2.634,127.252
2022-02-09,DEU,2282.18,2.721,130.611
2022-02-10,DEU,2295.895,2.752,131.199
2022-02-11,DEU,2283.839,2.868,130.263
2022-02-12,DEU,2278.352,2.898,129.543
2022-02-13,DEU,2259.503,2.901,128.368
2022-02-14,DEU,2244.534,2.916,127.528
2022-02-15,DEU,2210.981,2.92,126.329
2022-02-16,DEU,2172.901,2.911,125.837
2022-02-17,DEU,2143.003,2.961,126.341
2022-02-18,DEU,2113.959,3.021,126.904
2022-02-19,DEU,2066.242,3.036,126.7
2022-02-20,DEU,2061.679,3.067,127.6
2022-02-21,DEU,2044.768,3.06,128.416
2022-02-22,DEU,2012.382,3.066,129.303
2022-02-23,DEU,1995.227,3.074,127.96
2022-02-24,DEU,1958.146,3.047,126.892
2022-02-25,DEU,1918.659,2.916,125.153
2022-02-26,DEU,1906.705,2.913,124.505
2022-02-27,DEU,1887.886,2.855,124.409
2022-02-28,DEU,1872.973,2.814,123.126
2022-03-01,DEU,1854.377,2.757,120.751
2022-03-02,DEU,1812.055,2.737,119.396
2022-03-03,DEU,1807.336,2.716,118.916
2022-03-04,DEU,1846.307,2.742,119.696
2022-03-05,DEU,1877.875,2.721,119.911
2022-03-06,DEU,1901.4,2.695,119.348
2022-03-07,DEU,1943.142,2.75,120.115
2022-03-08,DEU,2007.081,2.855,122.262
2022-03-09,DEU,2099.432,2.839,126.76
2022-03-10,DEU,2195.249,2.872,129.879
2022-03-11,DEU,2266.405,2.886,133.058
2022-03-12,DEU,2349.471,3.026,136.212
2022-03-13,DEU,2406.908,3.079,138.311
2022-03-14,DEU,2422.514,3.042,139.655
2022-03-15,DEU,2494.182,3.033,145.784
2022-03-16,DEU,2557.763,3.136,148.471
2022-03-17,DEU,2636.281,3.221,150.87
2022-03-18,DEU,2705.641,3.355,152.609
2022-03-19,DEU,2733.032,3.312,153.497
2022-03-20,DEU,2711.21,3.307,152.345
2022-03-21,DEU,2711.635,3.307,151.458
2022-03-22,DEU,2762.671,3.391,150.258
2022-03-23,DEU,2796.52,3.403,150.606
2022-03-24,DEU,2797.432,3.329,150.342
2022-03-25,DEU,2782.551,3.208,148.915
2022-03-26,DEU,2764.549,3.189,148.819
2022-03-27,DEU,2756.094,3.184,149.239
2022-03-28,DEU,2722.641,3.216,149.491
2022-03-29,DEU,2669.878,3.115,149.323
2022-03-30,DEU,2617.718,2.992,147.679
2022-03-31,DEU,2535.556,2.94,145.124
2022-04-01,DEU,2442.725,2.898,142.761
2022-04-02,DEU,2336.35,2.826,137.556
2022-04-03,DEU,2259.068,2.73,134.329
2022-04-04,DEU,2219.425,2.629,131.822
2022-04-05,DEU,2130.98,2.586,128.404
2022-04-06,DEU,2022.033,2.55,123.378
2022-04-07,DEU,1900.316,2.464,120.667
2022-04-08,DEU,1790.161,2.375,117.596
2022-04-09,DEU,1722.877,2.25,117.153
2022-04-10,DEU,1693.699,2.214,116.337
2022-04-11,DEU,1687.092,2.209,116.397
2022-04-12,DEU,1661.462,2.159,115.857
2022-04-13,DEU,1612.462,2.06,114.322
2022-04-14,DEU,1560.784,1.955,110.711
2022-04-15,DEU,1531.542,1.909,109.488
2022-04-16,DEU,1391.024,1.734,98.861
2022-04-17,DEU,1349.566,1.69,96.918
2022-04-18,DEU,1334.887,1.683,95.07
2022-04-19,DEU,1157.596,1.421,79.489
2022-04-20,DEU,1117.036,1.453,83.016
2022-04-21,DEU,1152.407,1.457,85.583
2022-04-22,DEU,1161.035,1.376,84.863
2022-04-23,DEU,1261.487,1.439,92.384
2022-04-24,DEU,1265.797,1.419,91.964
2022-04-25,DEU,1253.49,1.371,92.264
2022-04-26,DEU,1393.858,1.563,103.958
2022-04-27,DEU,1361.051,1.409,94.291
2022-04-28,DEU,1251.838,1.318,87.286
2022-04-29,DEU,1147.363,1.254,82.572
2022-04-30,DEU,1076.9,1.198,79.297
2022-05-01,DEU,1041.941,1.172,77.978
2022-05-02,DEU,1022.854,1.162,76.443
2022-05-03,DEU,968.154,1.097,72.628
2022-05-04,DEU,912.015,1.062,71.213
2022-05-05,DEU,867.815,1.004,69.582
2022-05-06,DEU,843.26,0.954,68.478
2022-05-07,DEU,824.195,0.936,66.943
2022-05-08,DEU,812.135,0.917,66.211
2022-05-09,DEU,807.85,0.925,65.107
2022-05-10,DEU,804.33,0.846,65.275
2022-05-11,DEU,784.198,0.821,63.632
2022-05-12,DEU,762.436,0.775,61.797
2022-05-13,DEU,736.116,0.756,60.118
2022-05-14,DEU,718.576,0.744,58.738
2022-05-15,DEU,706.79,0.737,57.899
2022-05-16,DEU,700.435,0.713,57.431
2022-05-17,DEU,667.485,0.699,54.684
2022-05-18,DEU,621.571,0.653,52.285
2022-05-19,DEU,581.495,0.646,50.618
2022-05-20,DEU,545.848,0.607,48.231
2022-05-21,DEU,516.684,0.559,46.156
2022-05-22,DEU,505.866,0.559,45.808
2022-05-23,DEU,501.24,0.564,45.568
2022-05-24,DEU,469.404,0.557,42.857
2022-05-25,DEU,432.662,0.528,40.35
2022-05-26,DEU,401.109,0.483,38.143
2022-05-27,DEU,339.571,0.411,32.938
2022-05-28,DEU,326.98,0.396,33.046
2022-05-29,DEU,321.536,0.375,32.098
2022-05-30,DEU,320.695,0.367,31.87
2022-05-31,DEU,320.416,0.319,31.27
2022-06-01,DEU,328.754,0.315,31.534
2022-06-02,DEU,345.092,0.32,32.134
2022-06-03,DEU,403.474,0.365,36.764
2022-06-04,DEU,415.191,0.374,36.992
2022-06-05,DEU,418.898,0.37,37.64
2022-06-06,DEU,420.042,0.38,37.831
2022-06-07,DEU,355.721,0.31,31.678
2022-06-08,DEU,389.6,0.363,38.959
2022-06-09,DEU,453.251,0.404,42.929
2022-06-10,DEU,502.773,0.425,45.916
2022-06-11,DEU,547.087,0.475,47.631
2022-06-12,DEU,559.024,0.488,47.967
2022-06-13,DEU,567.886,0.488,48.795
2022-06-14,DEU,700.928,0.632,61.209
2022-06-15,DEU,739.154,0.631,58.474
2022-06-16,DEU,738.791,0.653,58.498
2022-06-17,DEU,680.433,0.631,54.48
2022-06-18,DEU,701.382,0.668,58.882
2022-06-19,DEU,707.195,0.675,59.782
2022-06-20,DEU,708.91,0.687,60.609
2022-06-21,DEU,740.581,0.756,66.931
2022-06-22,DEU,793.74,0.792,71.381
2022-06-23,DEU,848.051,0.795,74.943
2022-06-24,DEU,957.936,0.9,83.363
2022-06-25,DEU,974.558,0.929,84.119
2022-06-26,DEU,981.484,0.963,84.587
2022-06-27,DEU,983.97,0.97,85.307
2022-06-28,DEU,1003.468,0.982,87.394
2022-06-29,DEU,1026.575,1.045,88.905
2022-06-30,DEU,1046.379,1.088,90.824
2022-07-01,DEU,1061.53,1.095,91.436
2022-07-02,DEU,1074.661,1.081,92.372
2022-07-03,DEU,1069.059,1.05,92.444
2022-07-04,DEU,1067.041,1.044,92.647
2022-07-05,DEU,1073.614,1.05,93.031
2022-07-06,DEU,1071.054,1.038,93.919
2022-07-07,DEU,1075.125,1.097,96.054
2022-07-08,DEU,1076.253,1.112,98.153
2022-07-09,DEU,1077.395,1.133,99.281
2022-07-10,DEU,1076.773,1.189,99.916
2022-07-11,DEU,1078.059,1.203,100.732
2022-07-12,DEU,1095.765,1.289,106.897
2022-07-13,DEU,1109.615,1.419,110.004
2022-07-14,DEU,1123.538,1.46,113.362
2022-07-15,DEU,1133.937,1.559,117.393
2022-07-16,DEU,1156.321,1.657,121.771
2022-07-17,DEU,1159.338,1.635,122.25
2022-07-18,DEU,1157.328,1.642,121.843
2022-07-19,DEU,1163.101,1.724,122.802
2022-07-20,DEU,1160.802,1.724,126.017
2022-07-21,DEU,1137.624,1.813,127.276
2022-07-22,DEU,1114.862,1.899,130.695
2022-07-23,DEU,1082.061,1.928,130.335
2022-07-24,DEU,1076.835,1.909,130.479
2022-07-25,DEU,1074.822,1.928,131.199
2022-07-26,DEU,1050.52,2.034,133.537
2022-07-27,DEU,1007.154,2.005,132.218
2022-07-28,DEU,962.666,1.955,128.872
2022-07-29,DEU,914.325,1.863,122.766
2022-07-30,DEU,867.419,1.791,118.376
2022-07-31,DEU,856.209,1.791,117.225
2022-08-01,DEU,849.463,1.767,115.569
2022-08-02,DEU,787.56,1.612,108.504
2022-08-03,DEU,729.82,1.522,104.762
2022-08-04,DEU,683.116,1.445,101.667
2022-08-05,DEU,650.189,1.4,99.304
2022-08-06,DEU,627.19,1.364,98.429
2022-08-07,DEU,623.319,1.361,98.117
2022-08-08,DEU,621.914,1.345,97.805
2022-08-09,DEU,591.19,1.253,92.887
2022-08-10,DEU,562.31,1.211,88.113
2022-08-11,DEU,540.137,1.163,85.75
2022-08-12,DEU,524.988,1.097,83.064
2022-08-13,DEU,516.187,1.071,81.588
2022-08-14,DEU,512.284,1.059,80.917
2022-08-15,DEU,511.139,1.064,80.773
2022-08-16,DEU,491.031,1.02,78.338
2022-08-17,DEU,483.494,1.066,80.725
2022-08-18,DEU,477.451,1.081,80.161
2022-08-19,DEU,469.719,1.071,80.281
2022-08-20,DEU,456.189,1.023,78.326
2022-08-21,DEU,453.682,1.021,78.35
2022-08-22,DEU,451.21,1.011,77.606
2022-08-23,DEU,444.385,0.978,76.167
2022-08-24,DEU,425.491,0.867,71.093
2022-08-25,DEU,411.339,0.776,68.622
2022-08-26,DEU,399.326,0.711,65.371
2022-08-27,DEU,393.731,0.685,63.452
2022-08-28,DEU,391.018,0.68,63.044
2022-08-29,DEU,390.669,0.68,62.84
2022-08-30,DEU,383.29,0.646,60.214
2022-08-31,DEU,375.444,0.629,57.983
2022-09-01,DEU,362.983,0.622,56.015
2022-09-02,DEU,353.646,0.617,54.084
2022-09-03,DEU,347.364,0.596,52.897
2022-09-04,DEU,346.981,0.608,52.621
2022-09-05,DEU,345.714,0.601,52.753
2022-09-06,DEU,340.138,0.586,51.218
2022-09-07,DEU,337.407,0.581,50.99
2022-09-08,DEU,341.775,0.55,51.625
2022-09-09,DEU,347.323,0.545,52.153
2022-09-10,DEU,350.003,0.56,52.513
2022-09-11,DEU,349.378,0.538,52.177
2022-09-12,DEU,349.714,0.54,51.937
2022-09-13,DEU,356.994,0.552,53.329
2022-09-14,DEU,366.753,0.562,53.88
2022-09-15,DEU,372.641,0.589,54.096
2022-09-16,DEU,382.331,0.596,55.572
2022-09-17,DEU,390.328,0.598,56.363
2022-09-18,DEU,391.301,0.603,56.903
2022-09-19,DEU,392.266,0.605,57.275
2022-09-20,DEU,405.537,0.653,60.981
2022-09-21,DEU,417.064,0.694,64.112
2022-09-22,DEU,435.807,0.745,69.306
2022-09-23,DEU,453.18,0.788,73.564
2022-09-24,DEU,475.739,0.84,78.398
2022-09-25,DEU,485.22,0.876,80.245
2022-09-26,DEU,490.991,0.891,82.056
2022-09-27,DEU,536.067,1.013,94.315
2022-09-28,DEU,607.758,1.143,106.441
2022-09-29,DEU,673.897,1.261,114.502
2022-09-30,DEU,723.609,1.398,123.09
2022-10-01,DEU,768.257,1.477,130.263
2022-10-02,DEU,780.738,1.487,131.57
2022-10-03,DEU,786.256,1.499,133.382
2022-10-04,DEU,672.127,1.27,111.491
2022-10-05,DEU,718.453,1.609,140.219
2022-10-06,DEU,817.678,1.832,158.271
2022-10-07,DEU,927.848,2.024,171.141
2022-10-08,DEU,998.724,2.135,179.525
2022-10-09,DEU,1008.501,2.157,181.504
2022-10-10,DEU,1017.9,2.197,182.848
2022-10-11,DEU,1240.755,2.752,229.783
2022-10-12,DEU,1268.694,2.629,215.558
2022-10-13,DEU,1224.275,2.606,212.955
2022-10-14,DEU,1161.645,2.629,212.343
2022-10-15,DEU,1119.574,2.668,214.574
2022-10-16,DEU,1111.728,2.67,214.982
2022-10-17,DEU,1105.228,2.663,214.982
2022-10-18,DEU,1074.494,2.668,217.153
2022-10-19,DEU,1048.44,2.704,219.336
2022-10-20,DEU,1017.519,2.651,212.751
2022-10-21,DEU,980.49,2.555,207.341
2022-10-22,DEU,944.972,2.522,201.332
2022-10-23,DEU,936.301,2.497,199.521
2022-10-24,DEU,931.819,2.519,198.345
2022-10-25,DEU,873.067,2.416,184.287
2022-10-26,DEU,809.656,2.202,170.961
2022-10-27,DEU,747.098,2.072,162.733
2022-10-28,DEU,698.401,1.95,155.008
2022-10-29,DEU,656.519,1.84,147.08
2022-10-30,DEU,645.595,1.832,145.004
2022-10-31,DEU,640.698,1.794,143.421
2022-11-01,DEU,553.737,1.46,120.607
2022-11-02,DEU,462.439,1.374,109.392
2022-11-03,DEU,452.958,1.345,110.4
2022-11-04,DEU,440.379,1.278,107.605
2022-11-05,DEU,426.35,1.235,105.47
2022-11-06,DEU,422.522,1.218,105.386
2022-11-07,DEU,417.397,1.193,104.066
2022-11-08,DEU,432.527,1.285,108.876
2022-11-09,DEU,445.684,1.23,108.001
2022-11-10,DEU,398.755,1.162,98.849
2022-11-11,DEU,368.247,1.119,93.619
2022-11-12,DEU,350.522,1.088,91.268
2022-11-13,DEU,346.66,1.09,89.901
2022-11-14,DEU,346.119,1.088,89.913
2022-11-15,DEU,326.331,1.008,86.482
2022-11-16,DEU,313.095,1.014,85.247
2022-11-17,DEU,301.933,0.961,83.519
2022-11-18,DEU,294.929,0.958,84.227
2022-11-19,DEU,292.341,0.951,83.819
2022-11-20,DEU,292.209,0.948,84.083
2022-11-21,DEU,290.71,0.944,83.555
2022-11-22,DEU,286.539,0.97,85.834
2022-11-23,DEU,286.512,0.977,86.986
2022-11-24,DEU,288.959,1.013,88.101
2022-11-25,DEU,290.7,1.026,89.109
2022-11-26,DEU,291.39,1.078,91.16
2022-11-27,DEU,292.05,1.086,91.688
2022-11-28,DEU,292.295,1.088,92.563
2022-11-29,DEU,297.295,1.194,97.613
2022-11-30,DEU,305.126,1.218,101.727
2022-12-01,DEU,310.282,1.261,105.866
2022-12-02,DEU,313.351,1.295,109.2
2022-12-03,DEU,315.93,1.33,110.676
2022-12-04,DEU,316.18,1.342,110.747
2022-12-05,DEU,316.665,1.361,111.923
2022-12-06,DEU,316.987,1.373,115.018
2022-12-07,DEU,322.57,1.414,118.472
2022-12-08,DEU,327.684,1.487,121.171
2022-12-09,DEU,333.711,1.575,123.666
2022-12-10,DEU,338.175,1.626,127.972
2022-12-11,DEU,341.321,1.652,129.591
2022-12-12,DEU,341.825,1.642,129.795
2022-12-13,DEU,352.858,1.779,136.488
2022-12-14,DEU,357.978,1.827,142.114
2022-12-15,DEU,370.201,1.854,145.34
2022-12-16,DEU,378.127,1.887,148.291
2022-12-17,DEU,381.531,1.909,149.838
2022-12-18,DEU,381.155,1.907,150.378
2022-12-19,DEU,381.997,1.935,150.954
2022-12-20,DEU,385.766,2.051,153.953
2022-12-21,DEU,388.65,2.145,159.158
2022-12-22,DEU,388.825,2.193,163.272
2022-12-23,DEU,392.627,2.231,166.223
2022-12-24,DEU,396.675,2.228,167.89
2022-12-25,DEU,396.094,2.207,166.691
2022-12-26,DEU,395.396,2.195,165.48
2022-12-27,DEU,320.714,1.631,128.32
2022-12-28,DEU,314.355,1.782,133.022
2022-12-29,DEU,305.364,1.796,131.978
2022-12-30,DEU,287.944,1.743,129.195
2022-12-31,DEU,267.964,1.686,123.654
2023-01-01,DEU,262.843,1.669,123.318
2023-01-02,DEU,259.733,1.652,122.706
2023-01-03,DEU,311.642,2.06,151.11
2023-01-04,DEU,288.616,1.777,134.317
2023-01-05,DEU,262.743,1.643,125.765
2023-01-06,DEU,245.723,1.542,119.132
2023-01-07,DEU,227.838,1.441,111.923
2023-01-08,DEU,224.715,1.426,110.616
2023-01-09,DEU,223.299,1.409,109.236
2023-01-10,DEU,207.432,1.206,102.855
2023-01-11,DEU,187.834,1.112,95.37
2023-01-12,DEU,173.538,0.997,88.533
2023-01-13,DEU,159.499,0.925,81.828
2023-01-14,DEU,154.653,0.901,81.144
2023-01-15,DEU,153.322,0.893,80.173
2023-01-16,DEU,152.652,0.879,79.525
2023-01-17,DEU,134.97,0.795,70.961
2023-01-18,DEU,122.187,0.697,66.151
2023-01-19,DEU,113.422,0.658,62.84
2023-01-20,DEU,109.87,0.622,61.113
2023-01-21,DEU,108.153,0.579,58.678
2023-01-22,DEU,107.744,0.571,58.366
2023-01-23,DEU,107.709,0.572,58.402
2023-01-24,DEU,107.094,0.526,55.92
2023-01-25,DEU,110.79,0.564,56.891
2023-01-26,DEU,115.336,0.55,57.011
2023-01-27,DEU,120.518,0.545,58.75
2023-01-28,DEU,124.641,0.548,60.837
2023-01-29,DEU,125.059,0.553,61.113
2023-01-30,DEU,125.592,0.553,61.533
2023-01-31,DEU,131.104,0.579,63.716
2023-02-01,DEU,137.599,0.576,65.959
2023-02-02,DEU,141.281,0.577,69.102
2023-02-03,DEU,142.27,0.583,69.582
2023-02-04,DEU,144.401,0.581,72.364
2023-02-05,DEU,144.533,0.581,72.964
2023-02-06,DEU,144.336,0.577,73.264
2023-02-07,DEU,145.397,0.586,78.206
2023-02-08,DEU,144.293,0.61,80.137
2023-02-09,DEU,144.689,0.668,82.5
2023-02-10,DEU,145.722,0.704,85.714
2023-02-11,DEU,147.556,0.73,86.218
2023-02-12,DEU,147.964,0.742,86.938
2023-02-13,DEU,148.358,0.763,87.658
2023-02-14,DEU,152.429,0.86,92.971
2023-02-15,DEU,155.658,0.91,98.057
2023-02-16,DEU,160.025,0.92,102.819
2023-02-17,DEU,165.075,0.946,105.674
2023-02-18,DEU,166.621,0.961,109.104
2023-02-19,DEU,167.241,0.96,109.188
2023-02-20,DEU,167.651,0.989,110.28
2023-02-21,DEU,163.598,0.978,109.728
2023-02-22,DEU,166.424,0.984,113.146
2023-02-23,DEU,173.792,1.028,115.437
2023-02-24,DEU,183.129,1.016,117.153
2023-02-25,DEU,191.779,1.008,117.501
2023-02-26,DEU,194.094,1.004,118.052
2023-02-27,DEU,194.353,0.975,117.453
2023-02-28,DEU,207.662,0.953,121.831
2023-03-01,DEU,209.408,0.944,118.94
2023-03-02,DEU,198.962,0.884,113.83
2023-03-03,DEU,176.374,0.855,109.404
2023-03-04,DEU,155.803,0.86,105.926
2023-03-05,DEU,150.335,0.853,104.81
2023-03-06,DEU,147.887,0.841,103.97
2023-03-07,DEU,119.024,0.872,99.472
2023-03-08,DEU,94.544,0.845,97.577
2023-03-09,DEU,79.503,0.853,96.426
2023-03-10,DEU,76.425,0.882,99.293
2023-03-11,DEU,74.924,0.906,101.464
2023-03-12,DEU,75.02,0.918,102.159
2023-03-13,DEU,74.962,0.922,102.675
2023-03-14,DEU,74.947,0.953,106.657
2023-03-15,DEU,73.6,0.982,109.14
2023-03-16,DEU,72.483,0.977,111.683
2023-03-17,DEU,70.968,0.984,111.371
2023-03-18,DEU,69.151,0.99,110.652
2023-03-19,DEU,69.052,0.999,110.496
2023-03-20,DEU,69.062,1.002,110.052
2023-03-21,DEU,67.126,0.977,107.353
2023-03-22,DEU,63.738,0.956,103.359
2023-03-23,DEU,61.293,0.937,100.648
2023-03-24,DEU,58.975,0.934,96.858
2023-03-25,DEU,56.972,0.882,94.051
2023-03-26,DEU,56.146,0.867,92.683
2023-03-27,DEU,55.906,0.86,91.904
2023-03-28,DEU,51.972,0.814,85.223
2023-03-29,DEU,47.976,0.768,79.789
2023-03-30,DEU,44.384,0.749,75.639
2023-03-31,DEU,41.629,0.696,72.22
2023-04-01,DEU,39.261,0.672,69.138
2023-04-02,DEU,39.075,0.668,68.958
2023-04-03,DEU,38.796,0.658,68.502
2023-04-04,DEU,35.749,0.595,63.608
2023-04-05,DEU,33.846,0.56,62.025
2023-04-06,DEU,31.957,0.528,58.978
2023-04-07,DEU,30.059,0.492,56.423
2023-04-08,DEU,25.595,0.427,48.963
2023-04-09,DEU,25.256,0.42,48.747
2023-04-10,DEU,25.127,0.413,48.435
2023-04-11,DEU,17.716,0.252,32.386
2023-04-12,DEU,19.387,0.351,41.622
2023-04-13,DEU,19.159,0.351,42.305
2023-04-14,DEU,19.521,0.379,43.301
2023-04-15,DEU,22.463,0.418,48.543
2023-04-16,DEU,22.442,0.413,48.003
2023-04-17,DEU,22.338,0.411,47.583
2023-04-18,DEU,27.197,0.505,58.594
2023-04-19,DEU,23.499,0.377,46.432
2023-04-20,DEU,22.165,0.339,43.805
2023-04-21,DEU,20.741,0.286,41.586
2023-04-22,DEU,19.798,0.269,40.206
2023-04-23,DEU,19.673,0.267,39.871
2023-04-24,DEU,19.623,0.269,39.811
2023-04-25,DEU,18.624,0.228,37.687
2023-04-26,DEU,17.737,0.207,36.248
2023-04-27,DEU,17.074,0.204,35.037
2023-04-28,DEU,16.373,0.202,33.345
2023-04-29,DEU,15.907,0.19,32.65
2023-04-30,DEU,15.83,0.183,32.938
2023-05-01,DEU,15.765,0.178,32.758
